group,N,trial,IPD,frame_trial,segment,frame_segment,ID,x,y,heading,speed,x_vel,y_vel,x_transformed,y_transformed
1,16,1,1,1453,1,1,9,-0.186405845900503,-0.3993778982420273,120.9663735582425,0.9313294387385082,0.7898107422530037,-0.49726096735656644,0.912448111659149,0.051087536002847
1,16,1,1,1453,1,1,10,0.3407870789003007,-0.522611435553456,106.00065719391712,0.9750429157131234,0.9383654242454331,-0.2723500426871994,0.7100436563984603,0.5532342487959679
1,16,1,1,1453,1,1,11,-0.0493240668892907,2.671784108585131,115.22180850939375,1.1165132404965104,1.0007104212966895,-0.49114499292533864,-1.6787510292465009,-1.6031538304504644
1,16,1,1,1453,1,1,12,-1.209824516184687,0.1229962219051547,121.65830106477009,1.2380232068122146,1.0580288380995384,-0.6488905995063186,1.073741154514289,-1.08656137750796
1,16,1,1,1453,1,1,13,-0.4783253806342112,-0.1817784723794957,89.72563282188268,0.2618856137084442,0.282255988314678,-0.022362885872430627,0.9023391461318636,-0.3128689637479009
1,16,1,1,1453,1,1,14,-1.144159415110232,1.2094613915132066,139.57531466302612,0.980275930307212,0.6396985453385762,-0.7450336029355586,0.1471936904523276,-1.6577253356766457
1,16,1,1,1453,1,1,15,0.3128047737824318,0.6969388069952612,126.51806512269933,0.8666381428609723,0.6991412573163869,-0.5152487098572323,-0.2715123567068811,-0.171081702041159
1,16,1,1,1453,1,1,16,,,,,,,,
1,16,1,1,1454,1,2,1,2.7832589193178805,-0.1056697762274475,140.82337910848668,1.0735223818845183,0.6834590038010191,-0.8277267872918398,-1.021390140408735,2.3023015887795264
1,16,1,1,1454,1,2,2,-0.4111915750318768,1.0361375213066737,122.1527700023386,0.8974483553864528,0.7587994270611653,-0.47678206260162614,-0.1394730280195678,-0.9734365070438766
1,16,1,1,1454,1,2,3,0.1379826347775281,0.279315128017523,130.2704524587285,0.9319475596691013,0.7093134246070498,-0.6030090359921814,0.1695414835636399,-0.0908933186759113
1,16,1,1,1454,1,2,4,1.7236238998481814,-0.1522974260397988,136.76374084668848,0.9675546018290816,0.6700454671907385,-0.7036556130620636,-0.3792826115811784,1.4580869042137217
1,16,1,1,1454,1,2,5,0.934776721548436,0.3201667292835262,126.49554277428696,0.9369919446541418,0.7548811523115262,-0.5559756739790878,-0.3180501855665357,0.5406160116066514
1,16,1,1,1454,1,2,6,-0.7865809165369515,0.4332183114908234,135.1834769924647,1.5216319443203006,1.077864519783982,-1.092450504664746,0.5698924168048353,-0.9383737494560932
1,16,1,1,1454,1,2,7,1.7124026227810312,-1.0462080692993458,128.87483627462035,0.8997420638014084,0.7030606431085706,-0.5662942435950402,0.3617064753325236,1.95822421362636
1,16,1,1,1454,1,2,8,0.8695241028801529,1.192889957069078,135.08082011429394,0.9412349846106606,0.6660098128834924,-0.6641424872353108,-0.9980523989957488,-0.0102929884023078
1,16,1,1,1454,1,2,9,-0.1730960705974505,-0.4073645902362327,119.66076745896883,0.9298520039642958,0.7985865181831497,-0.4792015196523258,0.9110945719407144,0.044745958516401
1,16,1,1,1454,1,2,10,0.3564082176336193,-0.527090918916221,105.8668164867048,0.972952423826664,0.9372683239991164,-0.26876900176589613,0.7077663749343472,0.5481015280062205
1,16,1,1,1454,1,2,11,-0.0324895608209037,2.6638545633451858,114.34062660992308,1.1184955197917386,1.0100703641032203,-0.47577271439670277,-1.692881228100206,-1.589716434051307
1,16,1,1,1454,1,2,12,-1.1922612315857168,0.1121665663326374,121.78549897027064,1.2350170619865886,1.0537970759382098,-0.6497793343510383,1.0648857782405747,-1.088814147028453
1,16,1,1,1454,1,2,13,-0.4739606704493452,-0.1817575713222024,84.21356900798436,0.2433171136907321,0.2618826110919603,0.0012540634375979298,0.8971314201441448,-0.3310506152029747
1,16,1,1,1454,1,2,14,-1.1335651166107852,1.1970239935958555,139.78336563993224,0.9786572060660848,0.6356579099668025,-0.746243875041066,0.1399294299612177,-1.6587410065280168
1,16,1,1,1454,1,2,15,0.3244129479222619,0.6883435446380204,126.65604081610486,0.8646282909264028,0.6964904483898038,-0.5157157414344504,-0.2728183582500241,-0.1707574383599396
1,16,1,1,1454,1,2,16,,,,,,,,
1,16,1,1,1455,1,3,1,2.794561554104376,-0.1195397268921256,141.18435055272963,1.0736693359640628,0.6781580871897308,-0.8321970398806858,-1.001488452132317,2.3104834368665843
1,16,1,1,1455,1,3,2,-0.3985280980250964,1.0281774750522483,122.1651085553898,0.8987233077421953,0.7598086204068233,-0.4776027752655221,-0.1473237332479779,-0.9733373461830293
1,16,1,1,1455,1,3,3,0.1498339288764579,0.2692750024729393,130.1691206863923,0.9328075223174606,0.7110776459357893,-0.6024075326750233,0.1698095190441313,-0.0923944560220385
1,16,1,1,1455,1,3,4,1.7346702819109296,-0.1640457202834361,137.13729540179776,0.963414796860452,0.662782923764893,-0.7048976546182378,-0.3666943224192224,1.4605500834785765
1,16,1,1,1455,1,3,5,0.9473309008550292,0.3108786365579624,126.62998254877068,0.936449159254639,0.7532507583955916,-0.5572855635338281,-0.3145308706957559,0.5425438634631574
1,16,1,1,1455,1,3,6,-0.7687058291239569,0.4152283739183909,134.97846941950615,1.50855800109772,1.0725052447796757,-1.07939625434595,0.5676019797278101,-0.933095848840546
1,16,1,1,1455,1,3,7,1.7240770590047558,-1.0556196892045346,128.90556480669966,0.8967216001693099,0.7004661734234796,-0.5646971943113277,0.3753663447225718,1.9548802613054368
1,16,1,1,1455,1,3,8,0.8806010056095367,1.1817817605260268,135.24069324909027,0.9419204371911206,0.6646141637630265,-0.6664917925830771,-0.99589565871692,-0.0039606249920452
1,16,1,1,1455,1,3,9,-0.1596291701709523,-0.4150337580117123,118.27799433505652,0.9289647118210156,0.8080140255898921,-0.46015006652877277,0.9093911654282144,0.0382381497082174
1,16,1,1,1455,1,3,10,0.3720062635732536,-0.5315243739691987,105.78324989273646,0.9708003211850348,0.9358827563780592,-0.26600730317866583,0.7055873346012976,0.5428868359829545
1,16,1,1,1455,1,3,11,-0.015504996526163,2.6561712354280087,113.50026690328347,1.120643960411502,1.0190738576844418,-0.46099967503062445,-1.7075182903855994,-1.5757187237026296
1,16,1,1,1455,1,3,12,-1.174764620679685,0.1013243375758976,121.90296300415528,1.232131046730039,1.0497966543619164,-0.6505337254043884,1.0558822205680474,-1.091215716778789
1,16,1,1,1455,1,3,13,-0.469926048466884,-0.1813487146963215,77.99629001976662,0.2278776420523324,0.24207731894767104,0.02453139755285494,0.8915476859631376,-0.3498011039634899
1,16,1,1,1455,1,3,14,-1.1230334698352875,1.1845688092079611,139.97306360211485,0.9771233042284296,0.6318988065298603,-0.7473110632736635,0.1323660841883338,-1.6597336524109032
1,16,1,1,1455,1,3,15,0.3359735170565717,0.6797403515919385,126.80299867256828,0.8624738840229831,0.6936341480585884,-0.5161915827649155,-0.2741010066457502,-0.1703251579114558
1,16,1,1,1455,1,3,16,,,,,,,,
1,16,1,1,1456,1,4,1,2.8057781177461103,-0.1334825183714054,141.53611066053406,1.0738633751553022,0.6729938185040574,-0.8365674887567884,-0.9815265675380772,2.3184774233496204
1,16,1,1,1456,1,4,2,-0.3858483476699652,1.0202033896774467,122.17987259941742,0.8999782454264771,0.7607850213078748,-0.4784451224880959,-0.1550782182673803,-0.9730957256419916
1,16,1,1,1456,1,4,3,0.1617139133790705,0.2592466072419007,130.06509134713005,0.9335713568062776,0.712799070156756,-0.601703713862316,0.1700815729889095,-0.0938058049616979
1,16,1,1,1456,1,4,4,1.7455928991014515,-0.1758152104093129,137.52195440669496,0.9592368704770614,0.655357031431314,-0.7061694075526082,-0.3540607147533847,1.4628657367551832
1,16,1,1,1456,1,4,5,0.959855992082819,0.3015665095942679,126.7749685155509,0.9358990335760368,0.7515054736673865,-0.5587276178216694,-0.3109623183293678,0.5444876436636377
1,16,1,1,1456,1,4,6,-0.7509206230333852,0.3974565294398253,134.77035691427673,1.4954763532632689,1.0671123654342995,-1.0663106687139368,0.5653734860475462,-0.9279209547564836
1,16,1,1,1456,1,4,7,1.7357072714507291,-1.0650059527889155,128.94330351609474,0.8937064504670456,0.6978127467583972,-0.563175815062853,0.3889127043138799,1.951484607171724
1,16,1,1,1456,1,4,8,0.8916549140466008,1.170634587245171,135.39820842896484,0.942616124275951,0.6632345062238465,-0.6688303968513409,-0.9936176303177472,0.0023507276994256
1,16,1,1,1456,1,4,9,-0.1459941455051492,-0.4223687086726705,116.81937442977171,0.9287584096257686,0.8181014799481862,-0.44009703965749436,0.9073047032142036,0.0318355284140435
1,16,1,1,1456,1,4,10,0.3875762431166601,-0.5359253182137589,105.74984898079656,0.968571240543468,0.9341987726043899,-0.26405665467361006,0.7033610720999351,0.537799418936305
1,16,1,1,1456,1,4,11,0.0016232660084475,2.6487235600417924,112.7026363766062,1.1229147359351317,1.02769575207663,-0.4468605231729761,-1.7221828374373536,-1.5616492994704103
1,16,1,1,1456,1,4,12,-1.1573311089905267,0.0904716813600928,122.01127748753346,1.2293515479583326,1.0460107013494913,-0.6511593729482876,1.0470449759909026,-1.093455711898914
1,16,1,1,1456,1,4,13,-0.4662111334577324,-0.1805588337178508,71.15408946034732,0.2159670513752394,0.22289490054909655,0.04739285870824117,0.8856745967052565,-0.3688427383930071
1,16,1,1,1456,1,4,14,-1.112559560094508,1.1720984006258472,140.1433511499183,0.9756710082270574,0.6284345844467731,-0.7482245149268341,0.1249830390933317,-1.660661702650817
1,16,1,1,1456,1,4,15,0.3474832313109406,0.6711290457056875,126.95878785429322,0.8601859854333418,0.6905828552621351,-0.5166783531750552,-0.2753078638106533,-0.1698691482166169
1,16,1,1,1456,1,4,16,,,,,,,,
1,16,1,1,1457,1,5,1,2.816910882163501,-0.1474964415238031,141.87861055693912,1.0740987530002426,0.6679658650434384,-0.8408353891438614,-0.9623869107966748,2.3259210190459916
1,16,1,1,1457,1,5,2,-0.3731529499317758,1.0122148980104375,122.19724207624408,0.9012094808625218,0.7617238642913637,-0.4793095000205527,-0.1623668990413729,-0.9727765458540932
1,16,1,1,1457,1,5,3,0.1736218292740892,0.2492316043464818,129.95861048535295,0.934239129555673,0.7144749537011214,-0.6009001737251324,0.1703942270050595,-0.0950657742566206
1,16,1,1,1457,1,5,4,1.7563892323900414,-0.1876064082652549,137.917384435093,0.955033180880457,0.6477799973153919,-0.7074718713565209,-0.3419345149400026,1.4649019695784808
1,16,1,1,1457,1,5,5,0.9723501349467368,0.2922282070511245,126.93020658707005,0.9353431419047964,0.7496485718350687,-0.560298152588603,-0.3075474136679692,0.5463291136537937
1,16,1,1,1457,1,5,6,-0.7332257680232582,0.3799029518891148,134.55948349598148,1.4824058716567017,1.0616913006076212,-1.0532146530426278,0.5635510887380097,-0.9226376731662426
1,16,1,1,1457,1,5,7,1.747292214174938,-1.0743682884881545,128.98873563566053,0.8907002789236718,0.6950965634525375,-0.5617401419543366,0.4016125836213743,1.9481897722156012
1,16,1,1,1457,1,5,8,0.9026862769756367,1.159448811646405,135.5524102544369,0.9433211718921348,0.6618817757421569,-0.6711465359259661,-0.9912223712543328,0.0082648214810964
1,16,1,1,1457,1,5,9,-0.1321798965656293,-0.4293526521206345,115.28713726135264,0.9293277680135186,0.8288549363711928,-0.4190366068778395,0.9048070642064462,0.0258849314270958
1,16,1,1,1457,1,5,10,0.4031130290384637,-0.5403071008165131,105.76641411064128,0.9662523589128016,0.9322071553082145,-0.26290695616525417,0.700902410077858,0.5331050985260553
1,16,1,1,1457,1,5,11,0.018888460584533,2.641500439242736,111.94937517826662,1.1252634655439728,1.03591167456513,-0.4333872479433776,-1.7362787933405568,-1.5481626696108246
1,16,1,1,1457,1,5,12,-1.1399574257617366,0.0796106437037125,122.11108379231536,1.2266643313383851,1.0424209937274043,-0.6516622593828181,1.0387849022576692,-1.09514545342432
1,16,1,1,1457,1,5,13,-0.4628046465417209,-0.1793961242280685,63.86419680159562,0.2078668314408027,0.20438921496069185,0.06976256938693859,0.8796548909733368,-0.3878279633616837
1,16,1,1,1457,1,5,14,-1.1021382717815726,1.1596154988094287,140.2932569731108,0.9742968301334562,0.625277298776119,-0.7489741089851121,0.1184024891714809,-1.6614819162636287
1,16,1,1,1457,1,5,15,0.3589390188300571,0.6625094026691787,127.12327099666982,0.8577760271493715,0.687347251146988,-0.5171785821905317,-0.2763727530103246,-0.1694987299907011
1,16,1,1,1457,1,5,16,,,,,,,,
1,16,1,1,1458,1,6,1,2.8279620981944644,-0.1615797490035603,142.21186321032295,1.074369589375574,0.6630729618578091,-0.8449984487854334,-0.9449715380433364,2.3324763707451734
1,16,1,1,1458,1,6,2,-0.3604426096147334,1.0042116239427967,122.21740118897348,0.9024134532033528,0.7626204190225427,-0.4801964440584472,-0.1688172522587731,-0.972456099166166
1,16,1,1,1458,1,6,3,0.1855568677852676,0.2392316011264126,129.84996200871652,0.9348111285965895,0.7161023106707032,-0.6000001932041532,0.1707860511870627,-0.0961117256930972
1,16,1,1,1458,1,6,4,1.7670569762760786,-0.1994198380282824,138.32319565379598,0.9508161252095756,0.6400646331622317,-0.7088057857816493,-0.3308770109160288,1.4665436586928149
1,16,1,1,1458,1,6,5,0.9848115246073268,0.2828616537166185,127.09538699287594,0.9347829744864096,0.7476833796353977,-0.561993200070362,-0.3044940591240822,0.547953802559578
1,16,1,1,1458,1,6,6,-0.7156216450406248,0.3625674661031564,134.34621783186975,1.4693651374488212,1.0562473789580085,-1.040129147157507,0.5624746446940354,-0.9170346777934624
1,16,1,1,1458,1,6,7,1.7588307860539631,-1.083708284313278,129.04250564020415,0.8877069014053314,0.6923143127415043,-0.5603997495074076,0.4127306204467727,1.9451681639343512
1,16,1,1,1458,1,6,8,0.9136957239510064,1.1482249987716948,135.70236941283838,0.9440347302593812,0.6605668185221791,-0.6734287724826116,-0.9887229759498796,0.0134054273424263
1,16,1,1,1458,1,6,9,-0.1181752606142343,-0.4359687671087401,113.68449177429756,0.930769979376402,0.8402781570837003,-0.3969668992863362,0.9018784972091416,0.0207325230161601
1,16,1,1,1458,1,6,10,0.4186113534779832,-0.544682873876695,105.83266405574167,0.9638334152567892,0.929899466371169,-0.2625463836109132,0.6980307016325635,0.5290677493358705
1,16,1,1,1458,1,6,11,0.0362834299553477,2.6344902876156246,111.24186474726952,1.1276458162861869,1.0436981622488821,-0.42060909762668963,-1.7492236554477203,-1.5359413895324714
1,16,1,1,1458,1,6,12,-1.1226406236493265,0.0687431655344158,122.2030730871768,1.2240546433860346,1.0390081267446094,-0.6520486901578021,1.0315191830713757,-1.0959044336796044
1,16,1,1,1458,1,6,13,-0.4596944304510831,-0.1778700343858414,56.39210126939744,0.2036603219849067,0.18661296543826644,0.09156539053362611,0.8736626418094607,-0.4064140147238535
1,16,1,1,1458,1,6,14,-1.0917643104949355,1.1471229938207457,140.4218997802724,0.9729971012874624,0.6224376771982287,-0.7495502993209824,0.1132537574240128,-1.6621596842773625
1,16,1,1,1458,1,6,15,0.3703379882542745,0.6538811496821585,127.29632221130194,0.8552557623436118,0.6839381654530452,-0.5176951792212114,-0.2772296057346055,-0.1693256707603562
1,16,1,1,1458,1,6,16,,,,,,,,
1,16,1,1,1459,1,7,1,2.838933980112804,-0.1757306629943309,142.5359430366444,1.0746699138267288,0.6583129151003853,-0.8490548394462355,-0.9299392902923652,2.337929294437547
1,16,1,1,1459,1,7,2,-0.3477181093416068,0.996193180366344,122.2405366926744,0.9035867425658962,0.7634700163875963,-0.48110661458716564,-0.1741621780863442,-0.97220030884492
1,16,1,1,1459,1,7,3,0.1975181665358984,0.2292481392176496,129.73946596208464,0.935287847981764,0.717677925037849,-0.5990077145257788,0.171286161963998,-0.0968987967750468
1,16,1,1,1459,1,7,4,1.777594047838432,-0.2112560318886647,138.73894216707612,0.9465980590053308,0.6322242937412037,-0.710171631622939,-0.3212934228279601,1.467725461020486
1,16,1,1,1459,1,7,5,0.997238412494832,0.2734648449181396,127.27018524942856,0.9342199345348082,0.745613273250314,-0.5638085279087324,-0.3019534492919962,0.5492837309970189
1,16,1,1,1459,1,7,6,-0.6981085483658247,0.3454495490063217,134.13095267230636,1.4563723391450822,1.0507858004880033,-1.0270750258100814,0.5623773719481963,-0.9109612302257146
1,16,1,1,1459,1,7,7,1.7703218393887084,-1.0930276792407576,129.10521458862706,0.8847302817530909,0.6894632000847123,-0.5591636956487811,0.4217446392773653,1.9425607602059216
1,16,1,1,1459,1,7,8,0.9246840630280548,1.1369638977361731,135.8471872712145,0.9447560021297374,0.6593003446229062,-0.6756660621313015,-0.9861375055740438,0.0175065925511919
1,16,1,1,1459,1,7,9,-0.1039690525299298,-0.4422002708782063,112.01567498016122,0.9331831978071355,0.8523724850582703,-0.3738902261679711,0.8985072676129727,0.0166220126784718
1,16,1,1,1459,1,7,10,0.4340658216865213,-0.5490655651152869,105.94824427906038,0.961306705531784,0.9272680925122878,-0.2629614743155151,0.6946264406503038,0.5258707980304924
1,16,1,1,1459,1,7,11,0.0538006431930104,2.627681079137022,110.5812390604838,1.130018073437753,1.051032794259762,-0.4085525087161468,-1.7606150867090593,-1.5254970115231892
1,16,1,1,1459,1,7,12,-1.1053780955175498,0.0578710783000555,122.28797889490286,1.2215073138436408,1.0357516879065987,-0.6523252340616179,1.025546613878087,-1.0954717019638152
1,16,1,1,1459,1,7,13,-0.4568674726306106,-0.1759912462951086,49.0464950231248,0.20318319371701,0.1696174692283492,0.11272728544396815,0.8678554555706834,-0.4243598532724593
1,16,1,1,1459,1,7,14,-1.0814322256032896,1.1346239245491252,140.52849161758394,0.971768060849941,0.6199250934987566,-0.7499441562972287,0.1099877403790161,-1.66267717244919
1,16,1,1,1459,1,7,15,0.3816774306662769,0.6452439596837414,127.47782488931368,0.8526372176252379,0.6803665447201446,-0.518231399905027,-0.2778307584988546,-0.1694325748667953
1,16,1,1,1459,1,7,16,,,,,,,,
1,16,1,1,1460,1,8,1,2.849828690303581,-0.1899473830721584,142.85098503146736,1.0749937068303186,0.6536826114466088,-0.853003204669649,-0.9175166913231538,2.342246286546183
1,16,1,1,1460,1,8,2,-0.3349803080979416,0.9881591674030868,122.26683617111227,0.9047260837994432,0.7642680746199115,-0.4820407777954272,-0.1783156925210309,-0.972044781531866
1,16,1,1,1460,1,8,3,0.2095048059663752,0.2192826840352622,129.62747653870483,0.9356699718345678,0.7191983658286072,-0.5979273109432454,0.1719054468016599,-0.0974132935981071
1,16,1,1,1460,1,8,4,1.7879985946753585,-0.2231155257852368,139.1641229160433,0.9423912147534302,0.6242728102155892,-0.7115696337943256,-0.3133161631262377,1.468447110877401
1,16,1,1,1460,1,8,5,1.0096291070829315,0.2640358506049378,127.4542631606614,0.9336553359479732,0.7434416752859696,-0.5657396587921093,-0.2999755278729561,0.5502981304908965
1,16,1,1,1460,1,8,6,-0.680686688365982,0.3285483323411088,133.9141040410153,1.443445173874788,1.0453115999905616,-1.0140729999127729,0.5633171546855498,-0.9043685299109948
1,16,1,1,1460,1,8,7,1.7817641889051468,-1.1023283537474815,129.17741566711692,0.8817745266499164,0.6865409709863046,-0.5580404704034336,0.4284947647857047,1.940432928354048
1,16,1,1,1460,1,8,8,0.9356522777166456,1.1256664341181488,135.98600027426826,0.9454842724295188,0.6580928813154463,-0.6778478170814584,-0.9834822972905533,0.0204884194731338
1,16,1,1,1460,1,8,9,-0.0895501071163288,-0.4480304921443546,110.28597219932662,0.936664741767007,0.8651367248160602,-0.34981327596889766,0.8946856500792626,0.0136249605840405
1,16,1,1,1460,1,8,10,0.4494709264920722,-0.5534678520035715,106.11273381183746,0.958667057020843,0.9243062883330544,-0.2641372132970754,0.6906680824294844,0.5235637251593758
1,16,1,1,1460,1,8,11,0.0714322152360499,2.621060395038768,109.9683982733182,1.1323376724237937,1.0578943225823696,-0.3972410458952602,-1.770339003663952,-1.5170212352565622
1,16,1,1,1460,1,8,12,-1.088167588293036,0.0469961005779411,122.36656957163962,1.21900685796897,1.0326304334708336,-0.6524986633268642,1.0209590089300808,-1.0937788682239011
1,16,1,1,1460,1,8,13,-0.4543099322263475,-0.173771651506072,42.11325810221699,0.206033441010677,0.15345242425578554,0.13317568734219631,0.8623285857472069,-0.4415900019011105
1,16,1,1,1460,1,8,14,-1.0711364331473143,1.1221214677703268,140.61234060378084,0.9706059408337596,0.6177475473585137,-0.7501474067279013,0.1087461614173107,-1.6630348179150778
1,16,1,1,1460,1,8,15,0.3929548210373,0.6365974461925816,127.66766932472623,0.849932645110417,0.676643422261386,-0.5187908094695848,-0.2781594790783759,-0.1698500331474571
1,16,1,1,1460,1,8,16,,,,,,,,
1,16,1,1,1461,1,9,1,2.8606483241968967,-0.2042280941346117,143.1571834499438,1.075334938739511,0.649178033598945,-0.8568426637471993,-0.9074973794484912,2.34555642962526
1,16,1,1,1461,1,9,2,-0.3222301393435172,0.9801091709409,122.29648631341982,0.9058283796872112,0.7650101252654651,-0.4829997877312109,-0.1813703740359481,-0.9719892962278958
1,16,1,1,1461,1,9,3,0.2215158060526044,0.2093366148349328,129.51437984325258,0.9359583583498132,0.7206600051737527,-0.5967641520197636,0.1726358589970958,-0.0976726640204313
1,16,1,1,1461,1,9,4,1.798269001656914,-0.2349988552289484,139.59818316772044,0.9382076204214328,0.6162244188933341,-0.7129997666226956,-0.3068067324443635,1.4687626047721194
1,16,1,1,1461,1,9,5,1.0219819746201717,0.2545728190943882,127.64726984128808,0.9330904016729046,0.7411720522344112,-0.5677818906329735,-0.298508749753789,0.5510300096614487
1,16,1,1,1461,1,9,6,-0.6633561948201877,0.311862607017785,133.6961101722758,1.4306007538445626,1.039829612747658,-1.0011435193994278,0.5651837850756669,-0.8973076824714179
1,16,1,1,1461,1,9,7,1.79315662108832,-1.1116123195559056,129.25960996780265,0.8788438784495225,0.6835459309903991,-0.5570379485054433,0.433176205954794,1.9387653208839903
1,16,1,1,1461,1,9,8,0.9466015231645648,1.114333701336904,136.1179841275152,0.9462189385796806,0.6569547268751519,-0.6799639668746948,-0.9807673528627432,0.0224524982405608
1,16,1,1,1461,1,9,9,-0.074907323259961,-0.4534429471695194,108.50170268544396,0.9413090983587684,0.8785670313820682,-0.32474730150988784,0.8904053138262927,0.0116453542403514
1,16,1,1,1461,1,9,10,0.464821063434207,-0.5579021373432338,106.3256507184262,0.9559117837283262,0.9210082165280864,-0.26605712037973683,0.6862272310747956,0.5220665179269293
1,16,1,1,1461,1,9,11,0.0891699285747653,2.614615472484304,109.40402405392044,1.1345636872283047,1.0642628003229244,-0.386695353267843,-1.7785549191238914,-1.5103779983757804
1,16,1,1,1461,1,9,12,-1.0710072138606932,0.0361198356782482,122.43964081370711,1.2165375782320396,1.029622465940565,-0.652575893981574,1.017643138078303,-1.0909412620778658
1,16,1,1,1461,1,9,13,-0.4520071709977313,-0.1712243203634273,35.80090929103648,0.2116396636636401,0.13816567371697341,0.15283986855868126,0.857098667140494,-0.458186866628666
1,16,1,1,1461,1,9,14,-1.0608712389762447,1.1096189265680725,140.67285311350562,0.9695070462990284,0.6159116502641782,-0.7501524721352615,0.1093647035877828,-1.6632465316391265
1,16,1,1,1461,1,9,15,0.4041678192012425,0.6279411588010714,127.8657501798084,0.8471544743412359,0.67277988983655,-0.5193772434906152,-0.2782293960659993,-0.170556433909476
1,16,1,1,1461,1,9,16,,,,,,,,
